0.9519,0.0184
0.9422,0.0216
0.9323,0.0246
0.9225,0.0276
0.9126,0.0304
0.9026,0.0332
0.8927,0.0359
0.8828,0.0385
0.8728,0.0411
0.8628,0.0436
0.8528,0.0461
0.8428,0.0485
0.8328,0.0509
0.8228,0.0533
0.8128,0.0556
0.8027,0.0579
0.7927,0.0601
0.7826,0.0623
0.7725,0.0644
0.7625,0.0665
0.7524,0.0685
0.7423,0.0705
0.7322,0.0725
0.7220,0.0744
0.7119,0.0762
0.7018,0.0780
0.6916,0.0797
0.6815,0.0814
0.6713,0.0830
0.6611,0.0845
0.6509,0.0860
0.6407,0.0874
0.6305,0.0887
0.6203,0.0900
0.6101,0.0912
0.5999,0.0924
0.5896,0.0935
0.5794,0.0945
0.5691,0.0955
0.5589,0.0964
0.5486,0.0972
0.5384,0.0980
0.5281,0.0987
0.5178,0.0994
0.5075,0.1000
0.4973,0.1006
0.4870,0.1011
0.4767,0.1015
0.4664,0.1018
0.4561,0.1021
0.4458,0.1024
0.4355,0.1026
0.4252,0.1027
0.4149,0.1027
0.4046,0.1027
0.3943,0.1027
0.3841,0.1025
0.3738,0.1023
0.3635,0.1020
0.3532,0.1017
0.3429,0.1013
0.3326,0.1008
0.3223,0.1002
0.3121,0.0996
0.3018,0.0989
0.2915,0.0981
0.2813,0.0973
0.2710,0.0964
0.2608,0.0954
0.2505,0.0943
0.2403,0.0931
0.2301,0.0918
0.2199,0.0905
0.2097,0.0890
0.1995,0.0875
0.1894,0.0859
0.1792,0.0841
0.1691,0.0822
0.1590,0.0803
0.1489,0.0782
0.1389,0.0759
0.1288,0.0735
0.1189,0.0710
0.1089,0.0683
0.0991,0.0654
0.0892,0.0623
0.0795,0.0590
0.0698,0.0555
0.0603,0.0516
0.0508,0.0475
0.0416,0.0429
0.0327,0.0378
0.0240,0.0322
0.0159,0.0259
0.0086,0.0186
0.0027,0.0102
-0.0000,0.0003
0.0040,-0.0087
0.0138,-0.0119
0.0239,-0.0136
0.0342,-0.0143
0.0445,-0.0146
0.0548,-0.0146
0.0651,-0.0144
0.0754,-0.0140
0.0857,-0.0136
0.0960,-0.0131
0.1062,-0.0126
0.1165,-0.0121
0.1268,-0.0115
0.1371,-0.0109
0.1474,-0.0103
0.1576,-0.0097
0.1679,-0.0091
0.1782,-0.0085
0.1885,-0.0079
0.1987,-0.0072
0.2090,-0.0066
0.2193,-0.0060
0.2296,-0.0053
0.2398,-0.0047
0.2501,-0.0041
0.2604,-0.0035
0.2707,-0.0029
0.2809,-0.0023
0.2912,-0.0017
0.3015,-0.0011
0.3118,-0.0005
0.3220,0.0001
0.3323,0.0006
0.3426,0.0012
0.3529,0.0018
0.3632,0.0023
0.3734,0.0029
0.3837,0.0034
0.3940,0.0040
0.4043,0.0045
0.4146,0.0051
0.4248,0.0056
0.4351,0.0061
0.4454,0.0067
0.4557,0.0072
0.4659,0.0078
0.4762,0.0083
0.4865,0.0089
0.4968,0.0094
0.5071,0.0100
0.5173,0.0105
0.5276,0.0110
0.5379,0.0116
0.5482,0.0121
0.5585,0.0126
0.5688,0.0131
0.5790,0.0136
0.5893,0.0140
0.5996,0.0144
0.6099,0.0148
0.6202,0.0152
0.6305,0.0156
0.6408,0.0159
0.6510,0.0162
0.6613,0.0165
0.6716,0.0167
0.6819,0.0169
0.6922,0.0171
0.7025,0.0173
0.7128,0.0174
0.7231,0.0175
0.7334,0.0176
0.7437,0.0176
0.7540,0.0176
0.7643,0.0176
0.7746,0.0175
0.7849,0.0174
0.7951,0.0173
0.8054,0.0171
0.8157,0.0168
0.8260,0.0166
0.8363,0.0162
0.8466,0.0158
0.8569,0.0154
0.8672,0.0149
0.8774,0.0144
0.8877,0.0138
0.8980,0.0131
0.9083,0.0123
0.9185,0.0115
0.9288,0.0106
0.9390,0.0095
0.9492,0.0084
0.9595,0.0071
0.9637,0.0066
0.9674,0.0062
0.9706,0.0060
0.9733,0.0059
0.9755,0.0058
0.9772,0.0060
0.9783,0.0062
0.9789,0.0065
0.9791,0.0070
0.9787,0.0076
0.9778,0.0083
0.9763,0.0091
0.9744,0.0101
0.9719,0.0112
0.9690,0.0124
0.9655,0.0137
0.9615,0.0151
0.9570,0.0167
