0.10000000000E+01, 0.00000000000E+00
0.99999889521E+00,-0.15674435683E-06
0.99999549819E+00,-0.63870103436E-06
0.99999208753E+00,-0.11225912059E-05
0.99998866317E+00,-0.16084226197E-05
0.99998522506E+00,-0.20962030552E-05
0.99998177314E+00,-0.25859403229E-05
0.99997830736E+00,-0.30776422642E-05
0.99997482766E+00,-0.35713167524E-05
0.99997133398E+00,-0.40669716919E-05
0.99996782628E+00,-0.45646150188E-05
0.99996430448E+00,-0.50642547010E-05
0.99996076855E+00,-0.55658987383E-05
0.99995721841E+00,-0.60695551621E-05
0.99995365401E+00,-0.65752320365E-05
0.99995007530E+00,-0.70829374573E-05
0.99994648222E+00,-0.75926795531E-05
0.99994287471E+00,-0.81044664846E-05
0.99993925271E+00,-0.86183064455E-05
0.99993561616E+00,-0.91342076620E-05
0.99993196501E+00,-0.96521783934E-05
0.99992829920E+00,-0.10172226932E-04
0.99992461866E+00,-0.10694361602E-04
0.99992092334E+00,-0.11218590764E-04
0.99991721318E+00,-0.11744922808E-04
0.99991348813E+00,-0.12273366162E-04
0.99990974811E+00,-0.12803929282E-04
0.99990599307E+00,-0.13336620664E-04
0.99990222295E+00,-0.13871448834E-04
0.99989843769E+00,-0.14408422352E-04
0.99989463723E+00,-0.14947549815E-04
0.99989082150E+00,-0.15488839852E-04
0.99988699045E+00,-0.16032301127E-04
0.99988314402E+00,-0.16577942339E-04
0.99987928213E+00,-0.17125772221E-04
0.99987540474E+00,-0.17675799543E-04
0.99987151178E+00,-0.18228033106E-04
0.99986760318E+00,-0.18782481751E-04
0.99986367888E+00,-0.19339154351E-04
0.99985973883E+00,-0.19898059815E-04
0.99985578295E+00,-0.20459207090E-04
0.99985181118E+00,-0.21022605154E-04
0.99984782346E+00,-0.21588263026E-04
0.99984381973E+00,-0.22156189757E-04
0.99983979992E+00,-0.22726394438E-04
0.99983576397E+00,-0.23298886192E-04
0.99983171180E+00,-0.23873674183E-04
0.99982764336E+00,-0.24450767607E-04
0.99982355859E+00,-0.25030175700E-04
0.99981945741E+00,-0.25611907734E-04
0.99981533975E+00,-0.26195973018E-04
0.99981120556E+00,-0.26782380899E-04
0.99980705477E+00,-0.27371140759E-04
0.99980288731E+00,-0.27962262020E-04
0.99979870311E+00,-0.28555754140E-04
0.99979450211E+00,-0.29151626615E-04
0.99979028423E+00,-0.29749888981E-04
0.99978604942E+00,-0.30350550810E-04
0.99978179760E+00,-0.30953621711E-04
0.99977752870E+00,-0.31559111335E-04
0.99977324266E+00,-0.32167029370E-04
0.99976893941E+00,-0.32777385540E-04
0.99976461887E+00,-0.33390189612E-04
0.99976028099E+00,-0.34005451389E-04
0.99975592568E+00,-0.34623180715E-04
0.99975155288E+00,-0.35243387473E-04
0.99974716252E+00,-0.35866081585E-04
0.99974275453E+00,-0.36491273012E-04
0.99973832883E+00,-0.37118971756E-04
0.99973388536E+00,-0.37749187859E-04
0.99972942404E+00,-0.38381931402E-04
0.99972494481E+00,-0.39017212507E-04
